"TName","Location","Phone","MTitle","ShowTime","Rating","CCode","CName"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","D3: The Mighty Ducks","4:15 pm","PG","A","Joss AcklandDirected by</B> Rob Lieberma"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","D3: The Mighty Ducks","4:15 pm","PG","A","Rob Lieberman"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","D3: The Mighty Ducks","4:15 pm","PG","D","Rob Lieberman"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","6:40 pm","","A","Greg Kinnear"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","6:40 pm","","A","Hector Elizondo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","6:40 pm","","A","Jon Seda"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","6:40 pm","","A","Laurie Metcalf"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","6:40 pm","","A","Maria Pitillo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","6:40 pm","","A","Roscoe Lee Browne"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","6:40 pm","","A","Tim Conway"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","6:40 pm","","D","Garry Marshall"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Greg Kinnear"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Hector Elizondo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Jon Seda"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Laurie Metcalf"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Maria Pitillo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Roscoe Lee Browne"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Tim Conway"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","D","Garry Marshall"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Greg Kinnear"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Hector Elizondo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Jon Seda"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Laurie Metcalf"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Maria Pitillo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Roscoe Lee Browne"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","A","Tim Conway"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Dear God","9:00 pm","","D","Garry Marshall"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","4:20 pm","PG-13","A","Bette Midler"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","4:20 pm","PG-13","A","Diane Keaton"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","4:20 pm","PG-13","A","Goldie Hawn"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","4:20 pm","PG-13","D","Hugh Wilson"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","6:30 pm","PG-13","A","Bette Midler"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","6:30 pm","PG-13","A","Diane Keaton"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","6:30 pm","PG-13","A","Goldie Hawn"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","6:30 pm","PG-13","D","Hugh Wilson"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","8:40 pm","PG-13","A","Bette Midler"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","8:40 pm","PG-13","A","Diane Keaton"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","8:40 pm","PG-13","A","Goldie Hawn"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","First Wives Club, The","8:40 pm","PG-13","D","Hugh Wilson"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Fly Away Home","4:50 pm","PG","A","Anna Paquin"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Fly Away Home","4:50 pm","PG","A","Dana Delany"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Fly Away Home","4:50 pm","PG","A","Jeff Daniels"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Fly Away Home","4:50 pm","PG","D","Carroll Ballard"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","A","Bernard Hill"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","A","Brian McCardie"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","A","Emily Mortimer"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","A","Henry Cele"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","A","John Kani"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","A","Michael Douglas"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","A","Tom Wilkinson"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","A","Val Kilmer"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","7:20 pm","R","D","Stephen Hopkins"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","A","Bernard Hill"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","A","Brian McCardie"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","A","Emily Mortimer"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","A","Henry Cele"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","A","John Kani"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","A","Michael Douglas"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","A","Tom Wilkinson"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","A","Val Kilmer"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Ghost & The Darkness, The","9:50 pm","R","D","Stephen Hopkins"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","4:30 pm","R","A","Claire Danes"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","4:30 pm","R","A","Diane Venora"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","4:30 pm","R","A","John Leguizamo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","4:30 pm","R","A","Leonardo DiCaprio"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","4:30 pm","R","A","Paul Rudd"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","4:30 pm","R","A","Paul Sorvino"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","4:30 pm","R","D","Baz Luhrmann"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","7:00 pm","R","A","Claire Danes"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","7:00 pm","R","A","Diane Venora"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","7:00 pm","R","A","John Leguizamo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","7:00 pm","R","A","Leonardo DiCaprio"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","7:00 pm","R","A","Paul Rudd"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","7:00 pm","R","A","Paul Sorvino"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","7:00 pm","R","D","Baz Luhrmann"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","9:30 pm","R","A","Claire Danes"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","9:30 pm","R","A","Diane Venora"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","9:30 pm","R","A","John Leguizamo"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","9:30 pm","R","A","Leonardo DiCaprio"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","9:30 pm","R","A","Paul Rudd"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","9:30 pm","R","A","Paul Sorvino"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Romeo & Juliet","9:30 pm","R","D","Baz Luhrmann"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","4:25 pm","R","A","Blair Underwood"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","4:25 pm","R","A","Jada Pinkett"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","4:25 pm","R","A","John C. McGinley"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","4:25 pm","R","A","Kimberly Elise"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","4:25 pm","R","A","Queen Latifah"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","4:25 pm","R","A","Vivica Fox"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","4:25 pm","R","D","F. Gary Gray"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","6:50 pm","R","A","Blair Underwood"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","6:50 pm","R","A","Jada Pinkett"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","6:50 pm","R","A","John C. McGinley"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","6:50 pm","R","A","Kimberly Elise"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","6:50 pm","R","A","Queen Latifah"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","6:50 pm","R","A","Vivica Fox"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","6:50 pm","R","D","F. Gary Gray"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","9:15 pm","R","A","Blair Underwood"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","9:15 pm","R","A","Jada Pinkett"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","9:15 pm","R","A","John C. McGinley"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","9:15 pm","R","A","Kimberly Elise"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","9:15 pm","R","A","Queen Latifah"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","9:15 pm","R","A","Vivica Fox"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Set It Off","9:15 pm","R","D","F. Gary Gray"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Billy Crudup"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Brad Pitt"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Brad Renfro"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Dustin Hoffman"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Jason Patric"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Joseph Perrino"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Kevin Bacon"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Minnie Driver"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Robert De Niro"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Ron Eldard"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Terry Kinney"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","A","Vittorio Gassman"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","5:30 pm","","D","Barry Levinson"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Billy Crudup"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Brad Pitt"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Brad Renfro"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Dustin Hoffman"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Jason Patric"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Joseph Perrino"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Kevin Bacon"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Minnie Driver"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Robert De Niro"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Ron Eldard"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Terry Kinney"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","A","Vittorio Gassman"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","Sleepers","8:30 pm","","D","Barry Levinson"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","4:40 pm","PG","A","Ethan Embry"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","4:40 pm","PG","A","Johnathon Schaech"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","4:40 pm","PG","A","Steve Zahn"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","4:40 pm","PG","A","Tom Everett Scott"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","4:40 pm","PG","D","Tom Hanks"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","7:15 pm","PG","A","Ethan Embry"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","7:15 pm","PG","A","Johnathon Schaech"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","7:15 pm","PG","A","Steve Zahn"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","7:15 pm","PG","A","Tom Everett Scott"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","7:15 pm","PG","D","Tom Hanks"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","9:40 pm","PG","A","Ethan Embry"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","9:40 pm","PG","A","Johnathon Schaech"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","9:40 pm","PG","A","Steve Zahn"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","9:40 pm","PG","A","Tom Everett Scott"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","That Thing You Do","9:40 pm","PG","D","Tom Hanks"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","4:10 pm","PG-13","A","Barbra Streisand"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","4:10 pm","PG-13","A","Jeff Bridges"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","4:10 pm","PG-13","A","Lauren Bacall"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","4:10 pm","PG-13","A","Pierce Brosnan"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","4:10 pm","PG-13","D","Barbra Streisand"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","6:45 pm","PG-13","A","Barbra Streisand"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","6:45 pm","PG-13","A","Jeff Bridges"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","6:45 pm","PG-13","A","Lauren Bacall"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","6:45 pm","PG-13","A","Pierce Brosnan"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","6:45 pm","PG-13","D","Barbra Streisand"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","9:25 pm","PG-13","A","Barbra Streisand"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","9:25 pm","PG-13","A","Jeff Bridges"
"SOCAL Marketplace Cinema","University/mission Inn Exits East Of 91 Freeway On, Riverside","(909) 682-4040","Mirror Has Two Faces, The","9:25 pm","PG-13","A","Lauren Bacall"
